open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1640995200000,0.8298,0.8557,0.8297,0.8507,136976730.0,1641081599999,115507460.3752,178238,70090109.0,59113405.0148,0
1641081600000,0.8508,0.8667,0.8372,0.8586,129688032.0,1641167999999,110265575.8458,176940,65996017.0,56117623.4551,0
1641168000000,0.8586,0.8587,0.8213,0.8324,178618617.0,1641254399999,149876148.1059,232484,89735857.0,75298817.1864,0
1641254400000,0.8324,0.8456,0.7794,0.8228,214415744.0,1641340799999,177691936.9922,270966,104076850.0,86367665.3622,0
1641340800000,0.8227,0.8372,0.7092,0.7726,370612510.0,1641427199999,294783762.2987,482373,173152247.0,137997621.9471,0
1641427200000,0.7725,0.7909,0.7377,0.7791,307202277.0,1641513599999,234402002.0906,415169,151109632.0,115283157.759,0
1641513600000,0.779,0.7808,0.7287,0.7634,372926762.0,1641599999999,281919749.2178,511973,177050288.0,133890338.658,0
1641600000000,0.7634,0.7768,0.7222,0.7452,253028571.0,1641686399999,190213053.8015,347309,122226022.0,91911985.049,0
1641686400000,0.7452,0.7667,0.7381,0.753,151521399.0,1641772799999,113888420.5369,211515,74010465.0,55633357.2563,0
1641772800000,0.753,0.7589,0.6967,0.7399,313080154.0,1641859199999,228730493.4738,359880,155055910.0,113354601.5966,0
1641859200000,0.7399,0.7768,0.7306,0.7703,254065075.0,1641945599999,190447525.4492,285391,131311656.0,98408665.4964,0
1641945600000,0.7702,0.816,0.757,0.7987,295701910.0,1642031999999,231115520.7739,330205,152951383.0,119559374.3838,0
1642032000000,0.7986,0.8024,0.7604,0.768,227833834.0,1642118399999,178544935.2266,247605,110303627.0,86439902.8018,0
1642118400000,0.7677,0.8,0.7513,0.7732,221104212.0,1642204799999,170797410.1373,242416,110650666.0,85508025.4284,0
1642204800000,0.7733,0.79,0.768,0.7791,138443019.0,1642291199999,107785186.2676,159163,66517924.0,51809404.9352,0
1642291200000,0.7791,0.7884,0.768,0.7784,125068081.0,1642377599999,97287674.5834,157210,61255756.0,47661753.2612,0
1642377600000,0.7785,0.7805,0.7498,0.7617,181653025.0,1642463999999,138537212.0576,205250,87928840.0,67048581.0656,0
1642464000000,0.7616,0.7686,0.7352,0.7509,188367099.0,1642550399999,141172279.38,209700,92556337.0,69375577.4692,0
1642550400000,0.751,0.7533,0.7231,0.7381,190555142.0,1642636799999,140704196.393,214504,92323317.0,68185226.1694,0
1642636800000,0.7381,0.7622,0.7161,0.7199,205931050.0,1642723199999,153121537.0821,218718,92776494.0,69090083.1729,0
1642723200000,0.7199,0.7285,0.6112,0.6368,612944841.0,1642809599999,410698993.8904,579921,283151610.0,189699610.0726,0
1642809600000,0.6368,0.6542,0.5489,0.5966,769947907.12,1642895999999,460971551.623324,714427,370364682.47,221834544.794196,0
1642896000000,0.5966,0.6352,0.59,0.6283,331234207.0,1642982399999,202062551.6478,347609,162325892.0,99066781.9774,0
1642982400000,0.6284,0.6286,0.5524,0.6118,513343471.0,1643068799999,300019737.6239,520142,250617559.0,146514446.6219,0
1643068800000,0.6118,0.6243,0.5872,0.618,319618429.0,1643155199999,192980719.1092,298398,157355880.0,95022691.4237,0
1643155200000,0.6178,0.6586,0.6047,0.6193,466864710.0,1643241599999,293046543.4372,425965,230375796.0,144665471.5094,0
1643241600000,0.6193,0.6247,0.5893,0.6088,292543906.0,1643327999999,176630359.0127,264351,132968036.0,80340602.7942,0
1643328000000,0.6089,0.614,0.5916,0.6111,221009653.0,1643414399999,133208703.7599,215447,109391522.0,65959261.9821,0
